Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-04-13 09:15:00+05:30,23619.05078125,23693.69921875,23556.150390625,23604.69921875,0,0.0,0.0
2026-04-13 09:30:00+05:30,23604.30078125,23644.0,23580.349609375,23633.5,0,0.0,0.0
2026-04-13 09:45:00+05:30,23634.30078125,23680.400390625,23612.44921875,23669.05078125,0,0.0,0.0
2026-04-13 10:00:00+05:30,23668.80078125,23682.650390625,23653.150390625,23660.05078125,0,0.0,0.0
2026-04-13 10:15:00+05:30,23655.5,23732.05078125,23634.05078125,23721.5,0,0.0,0.0
2026-04-13 10:30:00+05:30,23721.80078125,23738.25,23696.30078125,23723.55078125,0,0.0,0.0
2026-04-13 10:45:00+05:30,23723.19921875,23757.650390625,23721.849609375,23740.0,0,0.0,0.0
2026-04-13 11:00:00+05:30,23737.44921875,23752.30078125,23730.400390625,23743.69921875,0,0.0,0.0
2026-04-13 11:15:00+05:30,23743.75,23762.75,23731.099609375,23740.5,0,0.0,0.0
2026-04-13 11:30:00+05:30,23740.650390625,23772.099609375,23729.400390625,23756.150390625,0,0.0,0.0
2026-04-13 11:45:00+05:30,23756.75,23810.80078125,23754.599609375,23785.650390625,0,0.0,0.0
2026-04-13 12:00:00+05:30,23785.94921875,23816.099609375,23785.44921875,23814.599609375,0,0.0,0.0
2026-04-13 12:15:00+05:30,23814.69921875,23836.5,23796.0,23835.94921875,0,0.0,0.0
2026-04-13 12:30:00+05:30,23837.599609375,23847.099609375,23821.5,23841.349609375,0,0.0,0.0
2026-04-13 12:45:00+05:30,23842.150390625,23845.69921875,23780.900390625,23806.44921875,0,0.0,0.0
2026-04-13 13:00:00+05:30,23806.80078125,23822.400390625,23771.75,23820.650390625,0,0.0,0.0
2026-04-13 13:15:00+05:30,23821.25,23839.80078125,23805.25,23823.400390625,0,0.0,0.0
2026-04-13 13:30:00+05:30,23824.55078125,23856.5,23822.900390625,23835.44921875,0,0.0,0.0
2026-04-13 13:45:00+05:30,23835.849609375,23905.650390625,23831.900390625,23893.69921875,0,0.0,0.0
2026-04-13 14:00:00+05:30,23893.05078125,23897.30078125,23835.19921875,23854.5,0,0.0,0.0
2026-04-13 14:15:00+05:30,23854.75,23881.650390625,23834.599609375,23866.05078125,0,0.0,0.0
2026-04-13 14:30:00+05:30,23865.44921875,23897.44921875,23855.75,23866.349609375,0,0.0,0.0
2026-04-13 14:45:00+05:30,23866.05078125,23897.400390625,23854.599609375,23883.69921875,0,0.0,0.0
2026-04-13 15:00:00+05:30,23884.94921875,23888.19921875,23822.25,23845.400390625,0,0.0,0.0
2026-04-13 15:15:00+05:30,23843.650390625,23847.0,23814.650390625,23818.900390625,0,0.0,0.0
2026-04-15 09:15:00+05:30,24166.099609375,24266.69921875,24166.099609375,24192.44921875,0,0.0,0.0
2026-04-15 09:30:00+05:30,24193.5,24215.94921875,24146.69921875,24207.349609375,0,0.0,0.0
2026-04-15 09:45:00+05:30,24207.05078125,24225.19921875,24186.69921875,24216.0,0,0.0,0.0
2026-04-15 10:00:00+05:30,24216.80078125,24253.349609375,24214.05078125,24241.650390625,0,0.0,0.0
2026-04-15 10:15:00+05:30,24241.55078125,24272.55078125,24241.55078125,24260.099609375,0,0.0,0.0
2026-04-15 10:30:00+05:30,24260.400390625,24273.150390625,24235.44921875,24243.099609375,0,0.0,0.0
2026-04-15 10:45:00+05:30,24242.5,24255.75,24208.80078125,24216.099609375,0,0.0,0.0
2026-04-15 11:00:00+05:30,24216.349609375,24216.5,24177.599609375,24184.25,0,0.0,0.0
2026-04-15 11:15:00+05:30,24184.5,24207.5,24174.5,24188.05078125,0,0.0,0.0
2026-04-15 11:30:00+05:30,24188.099609375,24211.05078125,24184.650390625,24210.349609375,0,0.0,0.0
2026-04-15 11:45:00+05:30,24210.599609375,24226.25,24202.150390625,24217.099609375,0,0.0,0.0
2026-04-15 12:00:00+05:30,24217.75,24234.94921875,24217.44921875,24226.849609375,0,0.0,0.0
2026-04-15 12:15:00+05:30,24227.0,24235.650390625,24200.400390625,24219.75,0,0.0,0.0
2026-04-15 12:30:00+05:30,24219.80078125,24236.650390625,24213.05078125,24228.05078125,0,0.0,0.0
2026-04-15 12:45:00+05:30,24228.75,24234.849609375,24203.94921875,24207.849609375,0,0.0,0.0
2026-04-15 13:00:00+05:30,24207.5,24222.75,24200.19921875,24220.55078125,0,0.0,0.0
2026-04-15 13:15:00+05:30,24220.650390625,24238.55078125,24187.75,24196.94921875,0,0.0,0.0
2026-04-15 13:30:00+05:30,24196.900390625,24223.30078125,24191.25,24215.75,0,0.0,0.0
2026-04-15 13:45:00+05:30,24215.900390625,24225.19921875,24194.349609375,24221.25,0,0.0,0.0
2026-04-15 14:00:00+05:30,24221.80078125,24238.099609375,24219.5,24226.599609375,0,0.0,0.0
2026-04-15 14:15:00+05:30,24227.05078125,24242.25,24214.400390625,24233.349609375,0,0.0,0.0
2026-04-15 14:30:00+05:30,24232.900390625,24237.900390625,24220.150390625,24233.150390625,0,0.0,0.0
2026-04-15 14:45:00+05:30,24233.0,24264.19921875,24232.349609375,24261.25,0,0.0,0.0
2026-04-15 15:00:00+05:30,24262.19921875,24265.75,24223.94921875,24227.849609375,0,0.0,0.0
2026-04-15 15:15:00+05:30,24228.69921875,24230.349609375,24206.5,24211.900390625,0,0.0,0.0
2026-04-16 09:15:00+05:30,24380.25,24400.099609375,24337.69921875,24385.849609375,0,0.0,0.0
2026-04-16 09:30:00+05:30,24385.650390625,24396.05078125,24301.75,24301.94921875,0,0.0,0.0
2026-04-16 09:45:00+05:30,24302.75,24337.05078125,24271.150390625,24271.55078125,0,0.0,0.0
2026-04-16 10:00:00+05:30,24271.650390625,24319.849609375,24266.5,24307.599609375,0,0.0,0.0
2026-04-16 10:15:00+05:30,24306.150390625,24328.80078125,24292.5,24300.75,0,0.0,0.0
2026-04-16 10:30:00+05:30,24301.05078125,24325.849609375,24292.44921875,24307.650390625,0,0.0,0.0
2026-04-16 10:45:00+05:30,24307.44921875,24327.900390625,24302.150390625,24309.55078125,0,0.0,0.0
2026-04-16 11:00:00+05:30,24309.30078125,24333.19921875,24303.650390625,24313.900390625,0,0.0,0.0
2026-04-16 11:15:00+05:30,24313.19921875,24328.94921875,24282.75,24299.150390625,0,0.0,0.0
2026-04-16 11:30:00+05:30,24300.25,24304.25,24253.69921875,24254.69921875,0,0.0,0.0
2026-04-16 11:45:00+05:30,24254.30078125,24254.30078125,24195.150390625,24197.19921875,0,0.0,0.0
2026-04-16 12:00:00+05:30,24196.30078125,24197.80078125,24153.55078125,24184.80078125,0,0.0,0.0
2026-04-16 12:15:00+05:30,24182.94921875,24189.69921875,24152.69921875,24162.94921875,0,0.0,0.0
2026-04-16 12:30:00+05:30,24162.94921875,24169.75,24132.19921875,24139.05078125,0,0.0,0.0
2026-04-16 12:45:00+05:30,24140.80078125,24157.099609375,24117.19921875,24144.55078125,0,0.0,0.0
2026-04-16 13:00:00+05:30,24144.5,24160.19921875,24108.099609375,24122.30078125,0,0.0,0.0
2026-04-16 13:15:00+05:30,24122.599609375,24142.44921875,24103.099609375,24116.05078125,0,0.0,0.0
2026-04-16 13:30:00+05:30,24116.099609375,24140.099609375,24115.30078125,24137.75,0,0.0,0.0
2026-04-16 13:45:00+05:30,24137.849609375,24190.5,24137.44921875,24183.19921875,0,0.0,0.0
2026-04-16 14:00:00+05:30,24181.900390625,24183.94921875,24132.44921875,24166.69921875,0,0.0,0.0
2026-04-16 14:15:00+05:30,24166.69921875,24186.900390625,24153.75,24186.599609375,0,0.0,0.0
2026-04-16 14:30:00+05:30,24186.5,24234.55078125,24186.5,24219.650390625,0,0.0,0.0
2026-04-16 14:45:00+05:30,24219.5,24245.0,24214.599609375,24230.05078125,0,0.0,0.0
2026-04-16 15:00:00+05:30,24229.44921875,24238.30078125,24163.44921875,24183.900390625,0,0.0,0.0
2026-04-16 15:15:00+05:30,24184.25,24203.25,24177.80078125,24188.400390625,0,0.0,0.0
2026-04-17 09:15:00+05:30,24173.599609375,24234.150390625,24109.44921875,24233.349609375,0,0.0,0.0
2026-04-17 09:30:00+05:30,24232.599609375,24234.75,24166.900390625,24191.349609375,0,0.0,0.0
2026-04-17 09:45:00+05:30,24192.75,24237.75,24190.0,24232.099609375,0,0.0,0.0
2026-04-17 10:00:00+05:30,24231.400390625,24279.400390625,24205.400390625,24272.94921875,0,0.0,0.0
2026-04-17 10:15:00+05:30,24273.44921875,24303.849609375,24273.44921875,24285.849609375,0,0.0,0.0
2026-04-17 10:30:00+05:30,24285.900390625,24296.30078125,24244.05078125,24260.400390625,0,0.0,0.0
2026-04-17 10:45:00+05:30,24260.44921875,24270.0,24252.80078125,24254.94921875,0,0.0,0.0
2026-04-17 11:00:00+05:30,24255.69921875,24275.150390625,24237.75,24265.099609375,0,0.0,0.0
2026-04-17 11:15:00+05:30,24264.650390625,24282.150390625,24264.650390625,24275.25,0,0.0,0.0
2026-04-17 11:30:00+05:30,24275.80078125,24302.599609375,24273.5,24294.900390625,0,0.0,0.0
2026-04-17 11:45:00+05:30,24295.599609375,24322.25,24269.650390625,24271.44921875,0,0.0,0.0
2026-04-17 12:00:00+05:30,24271.650390625,24292.55078125,24253.150390625,24285.599609375,0,0.0,0.0
2026-04-17 12:15:00+05:30,24286.19921875,24293.69921875,24280.69921875,24284.0,0,0.0,0.0
2026-04-17 12:30:00+05:30,24283.94921875,24285.05078125,24260.25,24267.0,0,0.0,0.0
2026-04-17 12:45:00+05:30,24267.150390625,24277.94921875,24259.900390625,24266.099609375,0,0.0,0.0
2026-04-17 13:00:00+05:30,24267.0,24292.94921875,24264.849609375,24285.05078125,0,0.0,0.0
2026-04-17 13:15:00+05:30,24284.30078125,24289.349609375,24265.400390625,24289.349609375,0,0.0,0.0
2026-04-17 13:30:00+05:30,24289.5,24312.80078125,24287.44921875,24301.900390625,0,0.0,0.0
2026-04-17 13:45:00+05:30,24301.599609375,24309.099609375,24294.05078125,24303.30078125,0,0.0,0.0
2026-04-17 14:00:00+05:30,24303.650390625,24317.75,24300.849609375,24306.849609375,0,0.0,0.0
2026-04-17 14:15:00+05:30,24307.5,24326.55078125,24305.099609375,24307.099609375,0,0.0,0.0
2026-04-17 14:30:00+05:30,24307.400390625,24342.69921875,24304.75,24340.44921875,0,0.0,0.0
2026-04-17 14:45:00+05:30,24339.849609375,24356.55078125,24338.0,24349.849609375,0,0.0,0.0
2026-04-17 15:00:00+05:30,24349.599609375,24357.900390625,24320.099609375,24354.55078125,0,0.0,0.0
2026-04-17 15:15:00+05:30,24353.650390625,24370.25,24348.099609375,24366.900390625,0,0.0,0.0
2026-04-20 15:00:00+05:30,24392.94921875,24394.05078125,24381.0,24381.80078125,0,0.0,0.0
2026-04-20 15:15:00+05:30,24382.25,24383.19921875,24318.0,24330.900390625,0,0.0,0.0
